Date,log_returns
11/18/15,0.014190369
11/17/15,0.009054273
11/16/15,0.006329428
11/13/15,-0.003786062
11/12/15,-0.01224705
11/11/15,-0.002917051
11/10/15,0.011146896
11/9/15,-0.005711013
11/6/15,-0.015659397
11/5/15,0.010466266
11/4/15,0.001376789
11/3/15,0.000729628
11/2/15,0.005530268
10/30/15,-0.005043491
10/29/15,-0.025001326
10/28/15,0.012182156
10/27/15,-0.003997447
10/26/15,-0.003265992
10/23/15,0.004064197
10/22/15,0.012292815
10/21/15,0.012118387
10/20/15,-0.010905088
10/19/15,-0.003312968
10/16/15,0.012337794
10/15/15,0.019712783
10/14/15,-0.008460543
10/13/15,-0.016709382
10/12/15,0.004151266
10/9/15,-0.007152217
10/8/15,0.006255384
10/7/15,0.014694686
10/6/15,-0.011511408
10/5/15,0.013083889
10/2/15,0.019994869
10/1/15,0.008997574
9/30/15,0.0261752
9/29/15,-0.008454323
9/28/15,-0.028154009
9/25/15,0.008133562
9/24/15,0.000340347
9/23/15,-0.000595517
9/22/15,-0.015611456
9/21/15,0.005120683
9/18/15,-0.020162293
9/17/15,-0.006249009
9/16/15,0.016862699
9/15/15,0.030555473
9/14/15,-0.006425381
9/11/15,-0.007147784
9/10/15,-0.022469095
9/9/15,-0.005126903
9/8/15,0.039880763
9/4/15,-0.026345185
9/3/15,0.016777344
9/2/15,0.028282684
9/1/15,-0.034723333
8/31/15,-0.019988122
8/28/15,0.009985912
8/27/15,0.014574236
8/26/15,0.038670906
8/25/15,-0.001322174
8/24/15,-0.047564592
8/21/15,-0.028567432
8/20/15,-0.028488295
8/19/15,-0.014414821
8/18/15,0
8/17/15,-0.002499408
8/14/15,0.003125254
8/13/15,0.002899598
8/12/15,-0.012401181
8/11/15,-0.015994198
8/10/15,0.008734342
8/7/15,0.008811303
8/6/15,0.00388924
8/5/15,-0.011930789
8/4/15,-0.02532156
8/3/15,-0.002100316
7/31/15,0.008956542
7/30/15,-0.002265542
7/29/15,0.005521825
7/28/15,0.000379342
7/27/15,-0.005750262
7/24/15,-0.005267108
7/23/15,-0.005538145
7/22/15,-0.004244974
7/21/15,-0.007256567
7/20/15,0.001328845
7/17/15,-0.003024404
7/16/15,0.013197099
7/15/15,0.004038354
7/14/15,7.49E-05
7/13/15,0.014492992
7/10/15,0.019114034
7/9/15,0.00715565
7/8/15,-0.032787335
7/7/15,-0.002640347
7/6/15,-0.000150701
7/2/15,-0.006382646
7/1/15,-0.00112208
6/30/15,0.009767193
6/29/15,-0.022471252
6/26/15,0.004365131
6/25/15,-0.003922002
6/24/15,-0.012477314
6/23/15,0.011886632
6/22/15,0.010834926
6/19/15,-0.003426387
6/18/15,-0.002895855
6/17/15,-0.008784636
6/16/15,0.004050549
6/15/15,0.000147528
6/12/15,0.002290702
6/11/15,0.006977892
6/10/15,0.014557186
6/9/15,-0.006404173
6/8/15,-0.017569134
6/5/15,-0.009840078
6/4/15,-0.004301993
6/3/15,0.006350118
6/2/15,-0.004893899
6/1/15,-0.004725004
5/29/15,-0.01332733
5/28/15,0.006965674
5/27/15,0.007740531
5/26/15,-0.003769242
5/22/15,-0.00878779
5/21/15,0.003088579
5/20/15,-0.003733788
5/19/15,0.000716992
5/18/15,0.000430402
5/15/15,0.010240952
5/14/15,0.009687966
5/13/15,-0.007583593
5/12/15,0.001526713
5/11/15,-0.033411543
5/8/15,0.029997944
5/7/15,0.005525636
5/6/15,-0.002839352
5/5/15,-0.018083379
5/4/15,0.00071417
5/1/15,0.006738881
4/30/15,-0.012651532
4/29/15,-0.008980121
4/28/15,0.00990383
4/27/15,-0.003902534
4/24/15,0.001275567
4/23/15,-0.004457222
4/22/15,0.002332253
4/21/15,0.018568026
4/20/15,0.002164837
4/17/15,-0.003965277
4/16/15,-0.000719312
4/15/15,0.003024399
4/14/15,0.007964751
4/13/15,-0.015079078
4/10/15,-0.001860138
4/9/15,-0.000214386
4/8/15,0.001573347
4/7/15,-0.006563
4/6/15,0.004418129
4/2/15,0.011059416
4/1/15,-0.01013051
3/31/15,-0.018836444
3/30/15,0.00105288
3/27/15,-0.004973615
3/26/15,-0.004879398
3/25/15,-0.004924964
3/24/15,-0.005520322
3/23/15,0.015464481
3/20/15,0.021117279
3/19/15,0.000142794
3/18/15,0.022524739
3/17/15,-0.004080427
3/16/15,0.0098653
3/13/15,-0.009937977
3/12/15,0.026002268
3/11/15,0.002316098
3/10/15,-0.012635793
3/9/15,0.003699871
3/6/15,-7.41E-05
3/5/15,-0.004585542
3/4/15,0.000885944
3/3/15,-0.003465193
3/2/15,0.003686776
2/27/15,-0.010508294
2/26/15,-0.000511507
2/25/15,-0.010682861
2/24/15,0.009879494
2/23/15,0.000584212
2/20/15,0.011903991
2/19/15,0.00831355
2/18/15,0.015625333
2/17/15,-0.003099394
2/13/15,0.0050698
2/12/15,0.006087395
2/11/15,0.001298339
2/10/15,0.012999698
2/9/15,-0.003169353
2/6/15,-0.016608992
2/5/15,-0.00710984
2/4/15,0.011979725
2/3/15,7.64E-05
2/2/15,0.017235096
1/30/15,-0.025288612
1/29/15,0.009122048
1/28/15,-0.001144888
1/27/15,-0.005780325
1/26/15,0.016825091
1/23/15,-0.001541284
1/22/15,0.009283658
1/21/15,-0.00387868
1/20/15,0.002170199
1/16/15,0.016428485
1/15/15,0.007600979
1/14/15,-0.00467831
1/13/15,0.002931299
1/12/15,-0.000317317
1/9/15,-0.011826993
1/8/15,0.019070837
1/7/15,0.024832433
1/6/15,-0.01034763
1/5/15,-0.018471413
1/2/15,0.001513
12/31/14,-0.003420991
12/30/14,-0.011528862
12/29/14,-0.005714996
12/26/14,0.010515705
12/24/14,0
12/23/14,0.000947143
12/22/14,-0.002917432
12/19/14,0.018034284
12/18/14,0.012260171
12/17/14,0.010442247
12/16/14,0.003203411
12/15/14,-0.024301232
12/12/14,-0.012368948
12/11/14,0.004769848
12/10/14,-0.022612766
12/9/14,-0.000467303
12/8/14,-0.004738801
12/5/14,0.003338069
12/4/14,0.006944798
12/3/14,0.008966546
12/2/14,0.012961877
12/1/14,0.014592955
11/28/14,0.011681708
11/26/14,-0.000903462
11/25/14,0.002877455
11/24/14,0.001400602
11/21/14,0.013028689
11/20/14,-0.005248456
11/19/14,0.002329242
11/18/14,0.012402774
11/17/14,-0.010318484
11/14/14,0
11/13/14,0.00863338
11/12/14,-0.002942027
11/11/14,0.0098689
11/10/14,-0.005916151
11/7/14,-0.009727574
11/6/14,-0.012769667
11/5/14,0.016364538
11/4/14,-0.021541827
11/3/14,0.005342129
10/31/14,0.046296341
10/30/14,0.000431674
10/29/14,0.006149602
10/28/14,0.006624867
10/27/14,-0.001485742
10/24/14,0.009652567
10/23/14,0.010102948
10/22/14,-0.009573702
10/21/14,0.000352952
10/20/14,0.031557948
10/17/14,-0.003545933
10/16/14,0.001089739
10/15/14,-0.014074619
10/14/14,-0.009362902
10/13/14,-0.01147209
10/10/14,-0.004814189
10/9/14,-0.015079625
10/8/14,0.003791818
10/7/14,-0.007569252
10/6/14,0.004637928
10/3/14,0.014568424
10/2/14,-0.018777854
10/1/14,-0.007515596
9/30/14,8.51E-05
9/29/14,-0.009569493
9/26/14,0.006595652
9/25/14,-0.008279829
9/24/14,0.00506115
9/23/14,-0.006406513
9/22/14,0.002102873
9/19/14,-0.005625759
9/18/14,0.01756952
9/17/14,-0.002043059
9/16/14,0.003663408
9/15/14,0.000426884
9/12/14,0.006338877
9/11/14,-0.001030619
9/10/14,0.012699415
9/9/14,-0.008828968
9/8/14,-0.003011644
9/5/14,0.002925454
9/4/14,0.000775863
9/3/14,-0.002067523
9/2/14,0.016311285
8/29/14,-0.000961749
8/28/14,-0.004185966
8/27/14,-0.001478308
8/26/14,0.001826476
8/25/14,0.006813505
8/22/14,-0.014704254
8/21/14,0.000691222
8/20/14,-0.010745859
8/19/14,-0.002220722
8/18/14,0.002733876
8/15/14,-0.007245474
8/14/14,-0.001612441
8/13/14,0.005868129
8/12/14,0.004102536
8/11/14,-0.007423516
8/8/14,0.008108934
8/7/14,0.000600103
8/6/14,-0.020540512
8/5/14,0.007674472
8/4/14,0.004497118
8/1/14,-0.003395894
7/31/14,-0.017225171
7/30/14,-0.004488421
7/29/14,0
7/28/14,0.007909829
7/25/14,0.002091963
7/24/14,-0.000418768
7/23/14,0.00209547
7/22/14,0.004372661
7/21/14,-0.002020526
7/18/14,0.004383057
7/17/14,-0.006483456
7/16/14,0.003699685
7/15/14,-0.002439957
7/14/14,0.004041796
7/11/14,0.003973408
7/10/14,-0.01671674
7/9/14,-0.002163619
7/8/14,-0.007123371
7/7/14,-0.004693483
7/3/14,-0.001231427
7/2/14,-0.003113011
7/1/14,0.02149552
6/30/14,0.006876404
6/27/14,0.010063885
6/26/14,0.001531142
6/25/14,0.007862599
6/24/14,-0.005732128
6/23/14,-0.008494784
6/20/14,0.003983571
6/19/14,0.014542574
6/18/14,0.011613963
6/17/14,0.002007034
6/16/14,0.00209868
6/13/14,-0.00017509
6/12/14,0.001751963
6/11/14,0.001667135
6/10/14,-0.010483166
6/9/14,-0.000695005
6/6/14,0.004875138
6/5/14,0.000960344
6/4/14,-0.003836055
6/3/14,0.008476487
6/2/14,0.007398924
5/30/14,0.014425923
5/29/14,0.014272997
5/28/14,-0.00181799
5/27/14,0.004277613
