"","log_returns"
"2015-01-02",-0.006361453746767
"2015-01-05",0.00867492714069952
"2015-01-06",-0.0127332704944137
"2015-01-07",0.00268644937687064
"2015-01-08",0.0149168601713924
"2015-01-09",-0.0318231707489428
"2015-01-12",0.0158158490073584
"2015-01-13",-0.0078479117530257
"2015-01-14",0.00226354887658107
"2015-01-15",-0.0469699736731603
"2015-01-16",0.00533000172831135
"2015-01-20",0.0153885368952654
"2015-01-21",0.0124396601416546
"2015-01-22",-0.000755731912672749
"2015-01-23",0.0317768862730965
"2015-01-26",-0.0100943729651934
"2015-01-27",0.00961762197970707
"2015-01-28",0.00596761814766285
"2015-01-29",0.0112979354601802
"2015-01-30",0.00398599928509151
"2015-02-02",0.00908340955029392
"2015-02-03",-0.00466900051698537
"2015-02-04",0.0286879980258228
"2015-02-05",-0.0091202481195345
"2015-02-06",0.0137044197764068
"2015-02-09",-0.0188928494998987
"2015-02-10",0.00259478471148119
"2015-02-11",0.0144514719773625
"2015-02-12",0.0276330748174605
"2015-02-13",0.0169055128197457
"2015-02-17",-0.00311696356252022
"2015-02-18",0.00621445540478014
"2015-02-19",0.0100297484089404
"2015-02-20",0.0146526668872398
"2015-02-23",-0.00127031271116738
"2015-02-24",-0.000380867143440244
"2015-02-25",0.0109415979164853
"2015-02-26",-0.0060173554637353
"2015-02-27",-0.0378276802861055
"2015-03-02",0.00616760685816323
"2015-03-03",-0.00884093638697786
"2015-03-04",-0.0184430482927222
"2015-03-05",0.0148350534172111
"2015-03-06",-0.00296617454159575
"2015-03-09",0.00323796833411978
"2015-03-10",-0.000135905977622344
"2015-03-11",0.00662206631836049
"2015-03-12",0.0305964661244926
"2015-03-13",0.00390771629276873
"2015-03-16",0.0178312718086512
"2015-03-17",0.00917846388226978
"2015-03-18",0.000624842245418609
"2015-03-19",0.0072346831018269
"2015-03-20",-0.0145075582774751
"2015-03-23",-0.00113462349222915
"2015-03-24",-0.000378464650820847
"2015-03-25",-0.0422697791021024
"2015-03-26",0.0192679272186422
"2015-03-27",0.014893111420597
"2015-03-30",0.00606066245256495
"2015-03-31",-0.00607446814651493
"2015-04-01",-0.0376179362219578
"2015-04-02",0.00487263744992491
"2015-04-06",0.0168850826933461
"2015-04-07",-0.00279970907997645
"2015-04-08",0.0260665638904386
"2015-04-09",0.0125570652344492
"2015-04-10",0.00694657627708174
"2015-04-13",-0.0251970026616378
"2015-04-14",-0.00671061318794072
"2015-04-15",0.0035978080096599
"2015-04-16",0.0303944358507944
"2015-04-17",-0.0197250246886109
"2015-04-20",0.0140315445805291
"2015-04-21",0.0260128120574093
"2015-04-22",-0.00269835047952946
"2015-04-23",-0.00285752898876217
"2015-04-24",-0.0159064898434042
"2015-04-27",-0.0267914270253455
"2015-04-28",0.000133293324640397
"2015-04-29",0.037482169555324
"2015-04-30",-0.0237603962963065
"2015-05-01",-0.0110572863357741
"2015-05-04",-0.00162891303483355
"2015-05-05",0.00382826557119553
"2015-05-06",-0.00272475639849156
"2015-05-07",0.00977605865056498
"2015-05-08",-0.0126378932288607
"2015-05-11",0.00379146027226242
"2015-05-12",0.0171130345329423
"2015-05-13",0.00963220825114376
"2015-05-14",0.009379908981786
"2015-05-15",-0.00395469798335578
"2015-05-18",0.0254306793357999
"2015-05-19",0.00696688420383183
"2015-05-20",-0.00348010924773083
"2015-05-21",0.0144310657498802
"2015-05-22",0.00228803958244301
"2015-05-26",-0.00807434082540567
"2015-05-27",0.0146494396660468
"2015-05-28",0.00511512617697427
"2015-05-29",-0.0175965205650985
"2015-06-01",-0.0126051958709655
"2015-06-02",-0.00291430868982683
"2015-06-03",0.0160530026226039
"2015-06-04",-0.00975872203841087
"2015-06-05",0.0260883696812966
"2015-06-08",-0.027865798285335
"2015-06-09",0.00729595306124927
"2015-06-10",0.0234385080115173
"2015-06-11",-0.00346750485232718
"2015-06-12",0.0078573210872002
"2015-06-15",0.00736864563094892
"2015-06-16",0.0233176389392265
"2015-06-17",0.00514328424781243
"2015-06-18",0.00967988428857327
"2015-06-19",-0.0116266370618085
"2015-06-22",-0.00843049872901974
"2015-06-23",-0.00185588668355863
"2015-06-24",-0.0369990003484777
"2015-06-25",0.0140361882558884
"2015-06-26",-0.0287946195678849
"2015-06-29",-0.027278079457196
"2015-06-30",0.000134513154536046
"2015-07-01",-0.0203596102942907
"2015-07-02",0.00889488332365537
"2015-07-06",0.00407879562130103
"2015-07-07",0.0242070925910918
"2015-07-08",-0.00213584382355978
"2015-07-09",0.00751039825451579
"2015-07-10",-0.0053285459759168
"2015-07-13",-0.00961418382258563
"2015-07-14",0.00921435362975051
"2015-07-15",-0.00025771362431595
"2015-07-16",0.0098045733529999
"2015-07-17",-0.00253106941924809
"2015-07-20",-0.0041769823723969
"2015-07-21",-0.00304991980033748
"2015-07-22",-0.0033342298350872
"2015-07-23",-0.00383783259542414
"2015-07-24",0.0148000677563857
"2015-07-27",-0.032350293124519
"2015-07-28",0.0239393680880058
"2015-07-29",0.013946519506453
"2015-07-30",0.031975590648119
"2015-07-31",0.00323506569606221
"2015-08-03",-0.0169123728290193
"2015-08-04",-0.0174315117241542
"2015-08-05",0.00242613914490845
"2015-08-06",-0.0296904033907796
"2015-08-07",0.0136073405758775
"2015-08-10",-0.0123274774439909
"2015-08-11",0.0114121392588189
"2015-08-12",0.0124387332078359
"2015-08-13",-0.0132539441218114
"2015-08-14",0.0148559495781749
"2015-08-17",0.0159189296902125
"2015-08-18",-0.0181502667254492
"2015-08-19",-0.0114377506313516
"2015-08-20",-0.0629727843396196
