"","log_returns"
"2015-01-02",-0.0140022858108649
"2015-01-05",-0.0271589192872155
"2015-01-06",-0.0367369683851934
"2015-01-07",0.0179164625578771
"2015-01-08",0.0335226019260522
"2015-01-09",-0.0068360798319501
"2015-01-12",-0.022795647856645
"2015-01-13",-0.0344202238864793
"2015-01-14",-0.00729449533028144
"2015-01-15",-0.0319087025835223
"2015-01-16",-0.00550396986293729
"2015-01-20",0.00540724534788233
"2015-01-21",0.0330084976543893
"2015-01-22",0.0143464475609255
"2015-01-23",0.00194055688322872
"2015-01-26",0.0155948252139644
"2015-01-27",-0.0259668384651453
"2015-01-28",-0.0304592074847085
"2015-01-29",0.0142374608348281
"2015-01-30",-0.00443157364084146
"2015-02-02",-0.028082933581082
"2015-02-03",0.0132130223186364
"2015-02-04",0.00760729809739518
"2015-02-05",0.00646374093385666
"2015-02-06",-0.021557754927382
"2015-02-09",-0.0147061473896954
"2015-02-10",0.0661480498932156
"2015-02-11",-0.0022540663222697
"2015-02-12",0.0279383885707793
"2015-02-13",-0.0112395502786758
"2015-02-17",0.000618842812810746
"2015-02-18",-0.00279373161957101
"2015-02-19",-0.00969818362091301
"2015-02-20",0.00909521730207263
"2015-02-23",-0.0145434429550139
"2015-02-24",0.0206870293141019
"2015-02-25",-0.00392927813988955
"2015-02-26",0.002616090353502
"2015-02-27",-0.00973398356963852
"2015-03-02",0.00513479947203844
"2015-03-03",-0.0239851275414479
"2015-03-04",-0.0152570854983879
"2015-03-05",-0.00578922080733691
"2015-03-06",-0.0249492848248132
"2015-03-09",0.00419577531279373
"2015-03-10",-0.0175915141788764
"2015-03-11",-0.0017918299327686
"2015-03-12",0.0330158405115297
"2015-03-13",0.0264612378998057
"2015-03-16",-0.0160058743382104
"2015-03-17",-0.00252753339107452
"2015-03-18",0.00534094201782449
"2015-03-19",-0.00178098002161936
"2015-03-20",0.0126317469059006
"2015-03-23",-0.015932325256392
"2015-03-24",-0.00535053889273882
"2015-03-25",-0.0474092444736914
"2015-03-26",0.0343414135144096
"2015-03-27",-0.00932668577608457
"2015-03-30",-0.00187230910340466
"2015-03-31",0.0156021001285673
"2015-04-01",0
"2015-04-02",-0.0374493100416158
"2015-04-06",0.0344925719573353
"2015-04-07",-0.0177060690243649
"2015-04-08",0.0204810365261756
"2015-04-09",0.0273290828690871
"2015-04-10",0.00788255618349319
"2015-04-13",-0.00500899088454413
"2015-04-14",-0.000360721381020829
"2015-04-15",0.00605307171307746
"2015-04-16",0.00393490044469733
"2015-04-17",0.00968270071641733
"2015-04-20",0.0049662747520402
"2015-04-21",0.00773558723332371
"2015-04-22",0.0316830908440528
"2015-04-23",0.020188880744228
"2015-04-24",-0.0183241975111982
"2015-04-27",0.000683527025928934
"2015-04-28",-0.00790242916585402
"2015-04-29",0.00590587070409512
"2015-04-30",-0.0231915524058375
"2015-05-01",0.0237358791329637
"2015-05-04",-0.0138554346755061
"2015-05-05",-0.00816907387577218
"2015-05-06",-0.00818360746144416
"2015-05-07",-0.0192487878678706
"2015-05-08",-0.00696615086594303
"2015-05-11",0.0225957503811688
"2015-05-12",-0.0249920394576568
"2015-05-13",-0.00550153587319758
"2015-05-14",-0.0236959990563284
"2015-05-15",-0.00756723233460703
"2015-05-18",0.0226767086710297
"2015-05-19",-0.0195716073936939
"2015-05-20",0.00452322679453639
"2015-05-21",0.0104634360750884
"2015-05-22",0.00366569325430826
"2015-05-26",0.00366707421696289
"2015-05-27",0.0251992820030174
"2015-05-28",0.0031875357894575
"2015-05-29",-0.0173917427118692
"2015-06-01",0.016318241068725
"2015-06-02",-0.0203034571862783
"2015-06-03",-0.0334090621311297
"2015-06-04",0.00334014042211986
"2015-06-05",-0.0153016607494006
"2015-06-08",-0.0225071488168602
"2015-06-09",-0.0281818645112076
"2015-06-10",-0.0130153284137782
"2015-06-11",-0.00716852916115144
"2015-06-12",0.00959623555970202
"2015-06-15",0.000825464364359864
"2015-06-16",0.00786920622938592
"2015-06-17",0.00738014844988689
"2015-06-18",-0.00692326149269004
"2015-06-19",-0.0133957762601425
"2015-06-22",0.0200949972871887
"2015-06-23",-0.00570030056747629
"2015-06-24",-0.0156705062361517
"2015-06-25",-0.00456902154291393
"2015-06-26",-0.0305558457448881
"2015-06-29",-0.032048973569151
"2015-06-30",-0.00265035942713732
"2015-07-01",-0.0142745220510185
"2015-07-02",0.0126650769432667
"2015-07-06",-0.0279889099022328
"2015-07-07",0.00385367941824281
"2015-07-08",-0.0185450675064847
"2015-07-09",-0.0411252115190952
"2015-07-10",0.0137537984714912
"2015-07-13",-0.0124154525810186
"2015-07-14",-0.00762000111707762
"2015-07-15",-0.031268884944115
"2015-07-16",0.0185286304688511
"2015-07-17",0.0297625988414633
"2015-07-20",-0.0610916662481741
"2015-07-21",0.00212083860303458
"2015-07-22",-0.0290193363676429
"2015-07-23",0.0199845154848618
"2015-07-24",-0.0140771138908368
"2015-07-27",0.00110441753068946
"2015-07-28",0.0735239168465516
"2015-07-29",-0.00552066632955702
"2015-07-30",0.00756624038331566
"2015-07-31",-0.0784206473016683
"2015-08-03",0.0207398547777312
"2015-08-04",-0.00838140055721538
"2015-08-05",-0.014177186784926
"2015-08-06",-0.0111555475905902
"2015-08-07",-0.000542152328695573
"2015-08-10",0.0128344007715412
"2015-08-11",-0.0410904171196755
"2015-08-12",0.0301362641259847
"2015-08-13",-0.0295038926136146
"2015-08-14",-0.0466808447405164
"2015-08-17",0.0445309574544809
"2015-08-18",-0.0371523266813555
"2015-08-19",-0.0211582255073459
