"","log_returns"
"2015-01-02",-0.018666698139998
"2015-01-05",-0.0190180150702249
"2015-01-06",-0.00263157103044414
"2015-01-07",0.00511750833223063
"2015-01-08",0.024060458561847
"2015-01-09",-0.00587500354592379
"2015-01-12",-0.0302028639679009
"2015-01-13",-0.0109182135311098
"2015-01-14",0.00694575983861058
"2015-01-15",-0.0293351908807921
"2015-01-16",-0.00976442848365079
"2015-01-20",0.0081271689688198
"2015-01-21",0.00549205957116934
"2015-01-22",0.0192227239527033
"2015-01-23",0.00603694999193222
"2015-01-26",-0.00564275885608134
"2015-01-27",-0.0296103871879577
"2015-01-28",-0.0199199430301764
"2015-01-29",0.0219378067323846
"2015-01-30",-0.0105281832409198
"2015-02-02",0.00490109143981647
"2015-02-03",0.00126503916288654
"2015-02-04",0.00890536011254834
"2015-02-05",-0.000666736150164738
"2015-02-06",-0.00912328582637845
"2015-02-09",0.00982085352012901
"2015-02-10",0.0152775508574534
"2015-02-11",0.0170405904273031
"2015-02-12",0.00316807650332542
"2015-02-13",-0.00157255103340452
"2015-02-17",0.00266335736318396
"2015-02-18",0.00850408096377452
"2015-02-19",-0.000233518864699695
"2015-02-20",0.00681859930707922
"2015-02-23",0.0226608126809338
"2015-02-24",-0.00580895602012836
"2015-02-25",-0.0212798895661355
"2015-02-26",0.0125768800774532
"2015-02-27",-0.011916824134267
"2015-03-02",-0.00123870885605464
"2015-03-03",0.00309688996050261
"2015-03-04",-0.00434725884281372
"2015-03-05",-0.0170206701175272
"2015-03-06",-0.0141178506146003
"2015-03-09",-0.00642887362345764
"2015-03-10",-0.0151445741232441
"2015-03-11",-0.0203254255746744
"2015-03-12",0.0173452155601551
"2015-03-13",-0.00653259314568384
"2015-03-16",0.00860030238333957
"2015-03-17",0.00901404843443732
"2015-03-18",0.0115083353688454
"2015-03-19",-0.00975617494536469
"2015-03-20",-0.018493527114954
"2015-03-23",0.000707710478893736
"2015-03-24",-0.00425332233342575
"2015-03-25",-0.0252894721550094
"2015-03-26",0.0119839166990694
"2015-03-27",-0.0106529939752018
"2015-03-30",0.0185294011887942
"2015-03-31",-0.0132525971742224
"2015-04-01",-0.00457703452915879
"2015-04-02",0.002316765575163
"2015-04-06",0.0228744546737646
"2015-04-07",-0.0128525088221503
"2015-04-08",-0.00198846757885856
"2015-04-09",0.00562578252717243
"2015-04-10",0.00908918348012401
"2015-04-13",-0.0119114098682866
"2015-04-14",-0.00552703334917697
"2015-04-15",0.00292266881780901
"2015-04-16",-0.000871467682859494
"2015-04-17",-0.00639237486682836
"2015-04-20",0.0160369832358358
"2015-04-21",-0.00933305040062361
"2015-04-22",0.0127539543808429
"2015-04-23",0.0106214511327375
"2015-04-24",-0.00161066105900967
"2015-04-27",0.00256639641363046
"2015-04-28",-0.029433933203812
"2015-04-29",-0.011746695985165
"2015-04-30",-0.0275047637984181
"2015-05-01",0.0223494819520765
"2015-05-04",-0.00619678984753512
"2015-05-05",-0.0185080378762297
"2015-05-06",-0.0123227381153705
"2015-05-07",0.00391957468536746
"2015-05-08",0.00739290027704869
"2015-05-11",-0.00843486932439922
"2015-05-12",0.00214741402699663
"2015-05-13",-0.0011104061878506
"2015-05-14",0.0120144446745231
"2015-05-15",-0.00232704873240357
"2015-05-18",0.0140002824409607
"2015-05-19",-0.00475530101951067
"2015-05-20",0.000461416607905234
"2015-05-21",0.0100971711499781
"2015-05-22",0.00711736936191376
"2015-05-26",-0.0227300685753549
"2015-05-27",0.0129584637554861
"2015-05-28",-0.000606903371685727
"2015-05-29",-0.00726550569510218
"2015-06-01",0.00199366685140199
"2015-06-02",0.000769809882683545
"2015-06-03",-0.00414149684732892
"2015-06-04",-0.00169924345707541
"2015-06-05",-0.00658538905000597
"2015-06-08",-0.00857029797981655
"2015-06-09",0.00566663734310549
"2015-06-10",0.0074767247735702
"2015-06-11",-0.00457770924064105
"2015-06-12",-0.00798879562020835
"2015-06-15",0.00648172384659141
"2015-06-16",0.0044770840734951
"2015-06-17",-0.00329384654646929
"2015-06-18",0.00509580499819386
"2015-06-19",-0.00872956676564284
"2015-06-22",0.000940831119735417
"2015-06-23",-0.00353624191902545
"2015-06-24",0.00705002136703192
"2015-06-25",-0.0106101868723757
"2015-06-26",-0.0072321516955795
"2015-06-29",-0.0074403319950657
"2015-06-30",-0.00111553796428904
"2015-07-01",-0.00236689656849578
"2015-07-02",7.91078413896016e-05
"2015-07-06",0.00844826887837059
"2015-07-07",-0.00158992798581433
"2015-07-08",-0.0154627891772645
"2015-07-09",-0.0309962337441751
"2015-07-10",0.0109290460190655
"2015-07-13",0.00502617829790015
"2015-07-14",-0.00341744816275193
"2015-07-15",0.00871153838833493
"2015-07-16",0.00600975093493104
"2015-07-17",0.00417467174724688
"2015-07-20",0.00836384108125955
"2015-07-21",-0.0159336144245078
"2015-07-22",0.0261331405372494
"2015-07-23",-0.00827497557554846
"2015-07-24",-0.00656475017922865
"2015-07-27",-0.00260310086884551
"2015-07-28",0
"2015-07-29",-0.00130010581406981
"2015-07-30",0.000408704892582332
"2015-07-31",-0.0106601665068237
"2015-08-03",-0.0255077426610256
"2015-08-04",-0.0239604588062088
"2015-08-05",0.0214591550514347
"2015-08-06",-0.00726964696345896
"2015-08-07",0.00817036273950199
"2015-08-10",0.0270069493336306
"2015-08-11",-0.0373584305911908
"2015-08-12",0.023797048985856
"2015-08-13",-0.00769932423557767
"2015-08-14",0.0142437618081794
"2015-08-17",0.00960558822995605
"2015-08-18",0.000601038956830566
"2015-08-19",-0.00943277298303478
