"","log_returns"
"2015-01-02",0.0140839499720306
"2015-01-05",-0.0403315301534421
"2015-01-06",-0.0180234373668162
"2015-01-07",-0.0128449422569681
"2015-01-08",0.013909602847484
"2015-01-09",-0.0124641351952307
"2015-01-12",-0.0333127867551
"2015-01-13",0.00507790988945507
"2015-01-14",-0.016092401971522
"2015-01-15",-0.00637328795371855
"2015-01-16",0.0280777212900491
"2015-01-20",0.0255530364119357
"2015-01-21",-0.0130111845264943
"2015-01-22",0.0439935324780772
"2015-01-23",0.024388642599554
"2015-01-26",0.0193548253838122
"2015-01-27",0.0280444882370739
"2015-01-28",-0.0239614426327947
"2015-01-29",0.00309179350155697
"2015-01-30",-0.000294232403088747
"2015-02-02",0.00265613518685329
"2015-02-03",0.0303969105348181
"2015-02-04",-0.0145578261493316
"2015-02-05",-0.00639508581170023
"2015-02-06",-0.0120568281171209
"2015-02-09",0.00153595902136567
"2015-02-10",0.0216671095249599
"2015-02-11",0.00237695062048493
"2015-02-12",0.00289436464556673
"2015-02-13",0.017531005708749
"2015-02-17",0.00929921685536613
"2015-02-18",0.0124972479298151
"2015-02-19",-0.000842373679927259
"2015-02-20",0.00534679906599346
"2015-02-23",-0.0131799890566063
"2015-02-24",0.00690972569094102
"2015-02-25",0.00772313231877997
"2015-02-26",0.00550129973133419
"2015-02-27",-0.0180708011507296
"2015-03-02",0.0130994193212705
"2015-03-03",-0.00776402277792176
"2015-03-04",-0.0062388497074604
"2015-03-05",-0.00925885373377743
"2015-03-06",-0.0268966247026814
"2015-03-09",-0.0206544964454965
"2015-03-10",-0.0138103136296601
"2015-03-11",0.0102983794696286
"2015-03-12",0.0109673497262154
"2015-03-13",-0.020209559438251
"2015-03-16",-0.0207793382429188
"2015-03-17",0.00126716496472943
"2015-03-18",0.0117677642513737
"2015-03-19",0.00469104737234353
"2015-03-20",-0.00247183390223579
"2015-03-23",-0.00288990015185077
"2015-03-24",0.023851572427855
"2015-03-25",-0.0396081899416736
"2015-03-26",0.00205823497118083
"2015-03-27",-0.00130111571830535
"2015-03-30",0.0108497484492797
"2015-03-31",-0.00974385708144893
"2015-04-01",-0.0105464318168187
"2015-04-02",0.00140164114997718
"2015-04-06",0.0262223374173945
"2015-04-07",-4.7226485779105e-05
"2015-04-08",0.0297575403105926
"2015-04-09",-0.00340717879943022
"2015-04-10",0.00837247759254667
"2015-04-13",0.00846251550578667
"2015-04-14",-0.0068490405095366
"2015-04-15",-0.0114389351610996
"2015-04-16",0.054947285423736
"2015-04-17",0.0231868968170639
"2015-04-20",-0.00896578825273146
"2015-04-21",-0.0145252988541396
"2015-04-22",-0.00679080680927852
"2015-04-23",0.0026328640608663
"2015-04-24",-0.0050196083008686
"2015-04-27",0.00714459380920493
"2015-04-28",-0.00189850044854639
"2015-04-29",0.00420176343762964
"2015-04-30",-0.00922952813960119
"2015-05-01",-0.00351247295645311
"2015-05-04",-0.00377725964329928
"2015-05-05",-0.00550162567837686
"2015-05-06",-0.0118114006433516
"2015-05-07",0.00788607492425477
"2015-05-08",0.0128035376608511
"2015-05-11",0.0234614778415546
"2015-05-12",-0.00516106244656174
"2015-05-13",-0.00639215701609001
"2015-05-14",0.00658210008118877
"2015-05-15",0.0142882444392496
"2015-05-18",0.00822310659805673
"2015-05-19",-0.00926784690962026
"2015-05-20",0.00650510828504742
"2015-05-21",-0.000882458622587984
"2015-05-22",-0.00381990639548547
"2015-05-26",-0.0099671571220352
"2015-05-27",0.0192621685836395
"2015-05-28",-0.00231162193665846
"2015-05-29",-0.00359892105971994
"2015-06-01",0.00186358582642551
"2015-06-02",0.00470724722999115
"2015-06-03",-0.0048782406435864
"2015-06-04",0.0109157286294262
"2015-06-05",0.013866558073239
"2015-06-08",-0.0123117103523418
"2015-06-09",0.0342826141938136
"2015-06-10",0.0261625570482361
"2015-06-11",-0.0187074414834436
"2015-06-12",-0.00525153837880141
"2015-06-15",0.00616558308985431
"2015-06-16",0.0108699073396415
"2015-06-17",-0.00909623477045671
"2015-06-18",0.000965509662947114
"2015-06-19",-0.0249487087936993
"2015-06-22",0.0143264802888963
"2015-06-23",0.0100920060307387
"2015-06-24",-0.0311765843808228
"2015-06-25",-0.00619842451717879
"2015-06-26",-0.0234784366074238
"2015-06-29",0.00789954342479364
"2015-06-30",0.00525019374238607
"2015-07-01",-0.0124178641720265
"2015-07-02",0.000486229579942064
"2015-07-06",0.0116843064035939
"2015-07-07",-0.00974522901493189
"2015-07-08",0.000382001002845183
"2015-07-09",0.00867814702194264
"2015-07-10",-0.00302220351890866
"2015-07-13",0.0300101369313423
"2015-07-14",-0.00892675274020543
"2015-07-15",-0.018577051335379
"2015-07-16",0.0422405616867635
"2015-07-17",-0.0221455698553994
"2015-07-20",-0.0368520635396401
"2015-07-21",0.0206544967293144
"2015-07-22",-0.00572349087792832
"2015-07-23",-0.00733007211859785
"2015-07-24",-0.0200106908885934
"2015-07-27",-0.0126974070178825
"2015-07-28",-0.00364162122911472
"2015-07-29",0.00233743265064695
"2015-07-30",0.0473569491271792
"2015-07-31",0.0208617222943188
"2015-08-03",-0.0179613917908
"2015-08-04",0.0683150740157972
"2015-08-05",-0.0153213921164626
"2015-08-06",0.00126609181481942
"2015-08-07",-0.0232066192349699
"2015-08-10",-0.0245676860177835
"2015-08-11",0.0224931913577166
"2015-08-12",-0.00793457330923131
"2015-08-13",0.0223939154491324
"2015-08-14",-0.012643615282757
"2015-08-17",0.0178676946625655
"2015-08-18",-0.00970685874244916
"2015-08-19",-0.0117284453370675
"2015-08-20",-0.0629593996977087
